review,rating
q sering pke maxim. tapi kali ini q kecewa dgn yg terjadi di hari selasa kemaren. tepatnya di bandara soekarno hatta. sngkat cerita saya datang dari LN & mau ke kebayoran lama. karna sendiri & bawa tas 2 inisiatif naik maxim yg untuk 4penumpang hmpir stgh jam tdk mendapatkan pengemudi. dari orang maxim yg ada di bandara menawarkan untuk dipesankan lwt hpnya. dan dapatlah dgn kesepakatan 230 sesuai aplikasi + q bayar tol dan parkir. tapi setelah sampe dimintain 350 apkah tol & parkir sampai 120k?,1
Gambar titik drivernya kasi warna kuning dong bosQ,4
bagus aplikasi tolong diperbarui maxim thank you,5
"masa saat hujan susah nerima orderan, minta tambahan uang tetap aja nggak ada. malas kali pun",1
Gimana sih pihak maxim buat aplikasi. Riwayat orderan masa gak ada padaha saya butuh notanya untuk klaim di kantor. klau buat aplikasi yg benarlah jgn merugikan konsumen,1
wow,5
"APA""AN INI KEMARIN KAKAK SAYA TOP UP KASPRO 100RB MALAH GAK BISA DI GUNAKAN ANJIR, UNTUNG SAYA COBA""TADI TF 20RB KE WALET KASPRO,EH YG MASUK 17RB HHHHH KOCAKK",1
oc,5
bagus,5
bagus,4
bagus,5
harganya gak sesuai jarak',1
skrg maxim sengaja kasih suah orang untuk ketemu driver spaya harus bayar dlu baru driver mau. mau kasih naik harga takut orang lari jadi sengaja buat bgitu,2
Bagus,5
"Saran aja, saya mendapatkan kode voucher diskon ya dan saya gunakan. Nah di apk driver nya itu harga nya yang di display itu sebelum harga potongan nya. Di device saya 10.900, di display driver itu 12.900, nah disitu takut aja jadi pada kontra antara driver dan user.",4
Cancel nya susah banget udah klik batal suruh isi lagi hasil nya saya diemin aja biar kurir batalkan karena warung tutup.,1
sangat membantu,5
"alamat sudah ad di google maps,tidak ad di Maxim jdi sysahhhh",1
"Tdaj dpt dan kelihatan peta mapsx,susah cari alamat tujuan dan penjemputan,aplikasi yg msih banyak kekuranganx",1
jelek lambat nyari kendaraan burik,1
cepat,5
"murah sih tapi kerja kantornya tidak profesional ,ngx bejus",1
good,5
nice,5
sangat baik,5
mantap,5
"mohon update Maps nya, karna banyak titik lokasi yg sudah pindah tp di aplikasi maxim tidak berubah.",4
saya minta tolong sama Maksim ny akun saya eror gara gara maksim lagi makan syaa batal kan saya cari. Maksim lain Maksim yg lagimakan. tu juga yg Nerima. klu misal nya lagi makan di mati kan dulu lh Maksim nya gara gara itu akun saya eror gak bisa saya mesan maxsim lagi dan utk masuk /login pun gak bisa kata nya kesalahan dalam megirim itu akun udah tiga tahun saya pake seusia dengan hp. syaa tolong sama admin Maksim nya buat peraturan klu lagi makan di mati kan dulu akun Maksim nya,3
inu maxim kok ngubah tujuan saya ke titik jemput. saya jadi gakenak sama drivernya udah jauh2 sampe sedih2 ngomongnya,3
Ingat ya teman2 saya baru dapat pengalaman buruk pake aplikasi ini. Drivernya minta ongkos lebih dari 2x lipat dari harga aplikasi. Parah. Jelek sekarang Maxim.,1
bagus,5
"pesanan tidak bisa dj batalkan, saya sudah menunggu lama tidak ada kurir yang mau mengambil pesanan saya",1
"kalo usdah dicancel brrti kt gak mau driver yg itu, jangan dikasi yg itu lagi klo pesan ualng",1
"Sangat bermanfaat membantu, transfortasi yang cepat dan aman",5
"selalu suka dg maxim klo kemana2. bayarnya bisa cash. sangat simpel, efisien, memudahkan pelanggan. keren masih mengombinasi mode jadul ke modern :) lebih user friendly ke semua kalangan.",5
saya beri bintang satu karna pemilihan jalur dalam gang malah dibuat jalur jauh sehingga harga mahal tolong diperbaiki,1
keren,5
di jalan tiba tiba gebukin gua anjg,1
Semoga Lancar Terus,5
"Aplikasi go rides & delivery buatan Rusia ini memiliki tarif yang sangat murah & bikin bisa bersaing di dunia per ojolan Indonesia. Saran saya sebagai driver maxim, per ketat seleksi driver & spesifikasi kendaraan, manfaatkan fitur promo & mohon diperhatikan layanan untuk driver juga, jangan terlalu seperti kerja bakti.",5
maxim titik lokasinya makin ngaco. alamat aslinya sama titik tujuan jaraknya jauh banget gilaa,2
"Wah, mantap sekarang naik Maxim Ada tambahan terbaru bisa menggunakan Bajaj. Sukses selalu buat Maxim. Terutama pembuat aplikasi Maxim",5
"Ternyata hanya tipuan dan Mbelgedhes registrasi ulang dengan kode promo ""Maxim 66"" (dapat uang jajan dari Maxim) sudah daftar tapi kok tidak ada uang masuk..",1
lncar cepat,3
"rata2 drivernya orang tua, baca map aj gabisa hadehhhhhhhh",1
mantap,5
semoga berkah,5
ok,5
1. Tolong upgrade Fitur untuk Costumer sehingga memiliki akun yang jelas agar tidak ada lagi scam orderan. 2. Tolong perbaiki fitur yang ada seperti terhubung ke Toko atau Tempat makan sehingga tidak perlu Konfirmasi Via Chat dengan Driver. 3. Berikan Driver yang terdekat sehingga mudah di jangkau. 4. Berikan jangkauan pada driver yang dari luar kota agar tahu wilayah costumer di luar domisili mereka. 5. secepatnya di upgrade fiturnya.,2
Gak bagus,3
mohon ditingkatkan lagi untuk metode kaspro nya🙏 sudah top up tapi lama saldonya berkurang banyak hal untuk dbenahi,2
"top up kaspro masuk nya 10 tahun baru masuk,,gembel gak ada niatan bgt dari maxim buat memperbaiki masalah ini, padahal dah banyak komplain selama ini.",1
"ini kenapa maxime loading lama, diblng jaringan, TPI bukak aplks lain lancar aja. jadi telat untuk kerja",4
order makanan susah kali dapat driver.,1
"order dari perumahan Elit, tujuan ke perumahan Elit ongkir 3rb. situ elit apa pelit??",1
"Ini isi saldo wallet ya. gk bisa kepake krena bnyak driver yg tdak mau. Krn tidak bisa di tarik saldo y. Saya isi saldo wallet ya, blm jg di pakai udh dptong 2 rb. Mau ditarik juga gk bisa. Lokasi Sya di Pangkal Pinang",1
sejauh ini masih mantaaapp👍,5
TOP UP KASPRO tp gamasuk2.... RIWAYAT ORDERAN ILANG TIMBUL.. PAYAH BGT..,2
Sangat membantu,5
Bagus pelayanan nya,5
lebih baik,5
"heran setiap mau d pake logout mulu,,d update udah tp ttp kdalursa",5
saya suka pake Maxim klo bisa di tambah fitus chat foto ny biar mudah untuk titik jemput nya mksh Maxim sukses terus,5
Saya tidak bisa logid di aplikasi ini,1
"ada driver dari bandara CGK - stasiun senen, matok harga 270. pdahal di aplikasi 150rb. gila. . . aplikasi macam apa ini gak bsa kasih bintang ke drivernya",1
BAGUS DA MANTAP👌,5
"bagus layanannya. tapi bisa gak kita sebagai costumer memblokir driver? saya pernah naik ojek maxim disitu jelas bahwa tagihannya 10.200 rupiah pas sudah sampai tujuan saya ditagih langsung 11.000 tanpa babibu, karena saya malas protes ya udah saya kasih aja. padahal sebelumnya saya malah nunggu dia lama nyampe jemput melebihi lama waktu dia tiba diaplikasi, kok bisa gitu ya. harap bisa memberikan fitur blokir driver semena mena gitu",3
Maxim ojek sangat membantu dlm transportasi perjalanan,5
ok,5
ok,5
sesuai dg harapan is the best,5
tolong dibantu keringanan.. buat yang pengangguran,5
pengen tanya2 tentang apk ini ...kalo misalkan naik mxim car 1atau 2 orang gak keliatan harga tarif ongkosnya..tapi kalo dari 4 orang baru keliat..sedangkan yang naik 1orang..kemanaaa ya cari tau nya..tolobg kasi tau jawabannya ya gays pleasss😶😐😐,4
bagus dan murah,5
bagus,5
"Makasii banyak maxime,ngebantu bngtt plis terus murah❤️‍🔥❤️‍🔥🥰",5
"Saya Tegaskan Secara Keras, Maxim Tidak Usah Bekerja Sama Dengan Ewallet Kaspro, Karna sangat merugikan, Tiba2 aku terblokir gak jelas.. saldo di dalam sudah terlanjur di top up.. Sangat Kecewa",1
"tolong dong ada kontak customer service ga? ini saya udah masukin no handphone kok sulit ya ada tulisan ""kesalahan saat mengirim permintaan"" pas saya nge klik login nya. Tolong dong ada permasalahan ini sama aplikasinya, saya sebagai user merasa kecewa dan tidak puas. Mohon sehera dibalas!",1
kenapa saya tidak bisa pakai apk maxim?,1
baru mu pake aplikasi inh,4
sering eror,1
saya isi kaspro sebesar 44.500 tapi saat dicek hanya sisa 41.600 padahal belum saya pakai. sangat tidak amanah untuk Maxim ini. tolong diperbaiki sistemnya ini merugikan!!,1
"mau login ga dapat sms verif, malah tau2 terlalu banyak mencoba, anjir, bikin ga mood, bikin males",1
blokir lah akun 2 fiktif jangan driver mulu yang rugi,1
"udh lama naik maxim selalu percaya,tiba"" kemarin kejadian naik sma turun ko bisa beda ya harganya",2
bagus paling murah cepat pelayanan nya baik semua,5
"operasi sulit, mau kirim pesan menu ga ada",1
driver ramah tarif murah,5
trimakasih,5
Sangat membantu,5
gk bisa masuk kenapa padahal pelayanan sayah baik² ajah gk ada apa-apa heran,1
tolong ya diperbaiki untuk apk customernya supaya custumer bisa memasukan alamatnya dengan tepat samakan map-nya dengan google jangan menggunakan nama orang jualan susah coustumernya apalagi KLO coustumer baru taunya jln / gang bukan orang jualan jus,5
"apk dongo, login aja susah",1
senang pake apk ini,5
"jahat banget kemaren pesan Maxim car disuruh cancel hanya karena gak mau dibayar sesuai aplikasi mau dibayar sesuai harga yg dia mau ,padahal aku bayar selalu ngasih lebih tapi selalu diminta bayar sesuai kehendak mereka ,pdhl saat itu aku Urgent mau kerumh sakit bawa mama berobat 🥲",1
"tolong kalo pilih driver yg motor nya layak dong, saya order dapet motor nya jelek, takut membahayakan di jalan.. lebih selektif kalo ada yg daftar mau jadi ojol, titik lokasi juga sama bisa kirim foto deh biar jelas",5
"isi maxim walet kena admin isi 37 rb kena admin 3000 nyesel ngisi walet maxim, mending bayar cash aj drpd byr pake maxim wallet",1
"saya isi kaspro dari rekening saya ke akun maxim, tapi nggak masuk walaupun udah direfresh berkali²",1
keren hebat bisa,5
mayaannn 200k,5
mengisi wallet kaspro masuknya lama buang waktu,2
knpa masih versi lama,1
banyak orderan fiktif. pihak IT nya tutup mata. padahal udh jelas jelas orderan fiktif. merugikan driver yg bner bener niat nyari nafkah untuk anak istri. sekedar saran. blokir no IMEI HP ketika terjadi orderan fiktif.,1
ok,5
Mantuamn,5
aneh gak ada opsi pembatalan pemesanan food. jadi susah kalo mau batalin pesanan trus si driver nya gak ada yang mau Terima kan jadi lama dan gak pasti nungguin yang gak pasti mau pake platform ini jadi mikir lagi soal nya driver nya pada gak mau ambil orderan trus gak ada opsi pembatalan pemesanan,1
knp Maxim sy TDK bisa di gunakan mana masih ada saldo di kaspro,2
"Beberapa driver kalo nunggu atau mampir ke suatu tempat minta tambahan uang dan kalo jaraknya jauh juga dimintai uang lebih, dari yg 30 jadi 50. Tolong ya sesuai aplikasi aja gausah minta tambahan 🙏",3
Sangat membantu utk aplikasi tsb,5
"saya tidak bisa mengakses yg pembaruan ini, semoga tidak banyak pelanggan yang meninggalkan Maxim krn dipersulit model yang baru ini",1
padahal sudah langganan maxim tapi makin kesini pengemudinya gk sopan kepo gk mau jwb malah maksa....tolong diperbaiki.... saya kurg nyamn sm pengemudi bnyk tanya tp soal privasi,1
"kok gak bisa yaa maximku setelah update wahhh padahal dah langganan pake maxim lohh, sorry tak kasih bintang satuu",1
gercep,5
harga d aplikasi bisa berbeda dengan hrga d lapangan,2
"DRIVERNYA PADA KEK TAIK!!! 1. GAK SOPAN, hp saya main di ambil aja buat bintang 5, Saya di omel""in karena lupa gda uang cash, saya mau dibawa kabur karena teman saya ambil uang 2. saya udh nunggu driver lama, sy cancel malah saya dikata katain hewan tak ada otak TOLONG YA DRIVERNYA!!",1
susah dapet mobil,3
nuceeee,5
ini apk rusak apa gimana? saya top up ke kaspro ga masuk dana nya gila,1
"Terima kasih atas membantunya aplikasi ini,,",5
"jelek, Selalu minta tambah tarif baru bisa dpt driver",1
Bagus,5
bagus,4
sangat baik,4
keten,5
terlalu,5
Lebih cepat drivernya smp penjemputan.lebih murah.cuma sayangnya.tiap kali order.selalu dikasih tau tujuan nya.jd Klo seandainya.Pas pinjam hp orang bwt order.jd tau kemana kita pergi atau mau kemana ya.mending dijemput lgsg jalan gitu aja.ga perlu nyebut tujuan.kan udah ada namanya dstu tertulis.,5
pengisian cashpro sangat lama masuknya...,5
males bgt nunggu setiap isi saldo masuknya lamaa bgtt apalagi klo buru2 saldo udh kepotong tp di maximnya masih bekum masuk😭,4
"Maxim sekarang sangat mengecewakan. tidak pernah sesuai pesanan. tidak seperti Maxim yang saya pakai dulu. 😡😡😡😡. kok tambah parah sih. sangat mau order tapi GK pernah dapat, ini ada yg narik GK sih 🤣🤣, gojek aja cepat datang nya",1
good,5
Mantap,5
murah dan humble driver maxim,5
ok,5
kecewa tidak bisa login,1
saya kasih bintang 5 bagus dan lebih efisien ni aplikasi,5
suka,5
"mungkin GK semua maxsim ya tapi maxsim si Bengkulu yg pakai mobil asli yaa ,,,tiba2 kita udah naik kata nya batalin aja dek ngomong nya biar secara offline aja ,,ya udah di ikutin dong karna mikir jarak Deket ,,eh pas udah naik malah ngomong nya kasar ,masa ujan² lgi proses pembayan bilang nya cepetan udah abis waktu saya gini kita di suruh keluar langsung dari mobil posisi lgi ujan deras yaa,,bayar aja belum keluar ,,kadang² minta bayar lebih asli kebanyakan malak maxsim bengkulu yg pkai mobil",1
"aplikasi buruk skali, tiba"" pilihan orderan di area sy tdk muncul, sdh kirim feedback tdk di respon, pdhal saldo masih bnyak di dlm apknya tolong di respon feedback sy, dan kembalikan pilihan orderan area tempat tinggl sy, masa sy di kasih orderan di area kabupaten sedangkan sy di area kota",1
"knp tiba"" jadi mahal bgt yah tarif nya",2
sangat membantu 👍,5
ok,5
memuaskan,4
"aku agak kecewa sih, karna waktu mesen makanan dan mau edit setelah pesan malah bikin pesenan baru, kurang puas jadinya makanan aku dateng 2x, saran aja supaya ini di perbaiki.. aku jadi rugi karna bukannya teredit malah bikin pesanan baru. Dan saran cancel order juga kalo bisa diganti, bukan ""mengedit order"" tapi yang lain yang bikin kita yakin kalo orderannya ter cancel beneran setelah ikutin proses.. but thankyou so Much Maxim, y'all helping me when no driver want to pick me pas hujan deres..",5
sangat buruk,1
No komen,5
maxim sangat murah dan merakyat harga nya,5
untuk maxim car drivernya pada konyol². pesen maxim car yang 1 minta cancel alesan ga bisa jemput. padahal posisi deket. yang ke 2 di chat ga bales. rute penjemputan juga ngawur ga sesuai aplikasi(berlawanan arah). posisi juga deket. kocak². kalo ga niat jadi driver maxim mending di block aja tuh driver. ngecewain penumpang aja. mana urgent. untung ada grabcar.,3
maxim tidak bisa dibuka aplikasinya kenapa ya,4
udah top up gak bisa dipakek,1
"kacau Maxim, bisa bisanya Driver gw minta tambahan katanya ada tambahan kalau pas hujan, mana drivernya gak bawa mantel lagi, gw beliin mantel untuk gw sama dia, pas nyampe minta tambah, yang seharusnya harganya sama, malah minta nambah, mungkin kalau tips mah gw kasi tapi nambahnya gak ngotak anjg masak 50 ribu, mana gw rantau lagi, TOLONG YA PERHATIKAN DRIVER LU MAXIM",2
"Tarif murah dan cepat mendapatkan driver. Hanya saja pembaruan setelah isi wallet kaspro lama, tidak langsung berubah setelah diisi. Lalu tidak ada pemberitahuan di awal kalo ada potongan admin 2rb tiap kali topup, sehingga saldo yg saya isi harusnya pas untuk sekali jalan malah jadi kurang. Sedangkan kalau isi lagi, lama, udah gitu minimalnya 10rb.",4
driver Maxim kalo di cancel marah-marah ga suka,4
aplikasi bosok gampang error,1
oke cepat install,5
tidak bisa registrasi atau login apk payah,1
tolong alamatnya gausah di ubah ubah sendiri,1
setiap top up lelet banget,3
ko sekarang gak bisa masuk ya susah banget,5
pelayanan bagus dan murah,5
"maxim emng terbaik ,smoga paling terdepan",5
woi kalau org mau cancel orderan ya langsung cancel aja ngapain harus pake alasan bla bla bla ribet amat aplikasi busuk,1
brpa kode maxim,3
sangat bagus dan memuaskan untuk setiap pengorderan,5
tolong ongkos deliverynya dinaikan kasian drivernya,1
"drivernya kebanyakan songong, merendahkan penumpang",1
dapet voucher 200k dong... makasih maxim,5
kok aplikasi nya gak bisa di buka ya?? gagal terus. ktanya gak ad sinyal. pdahal sinyal ada. mohon bantua nya?,3
Ok pemakai nya,5
baik,5
fast respon,5
sangat buruk,1
benahi lagi soal titik penjemputan nya kita yg baru di sebuah daerag jdi bingung kasihan driver nya nanti dikirain kena kerjain,4
"saran aja maxim di kash waktu penjemputan biar ga seenaknya ngejemput, uda 2 hari ini maxim lelet buat ngejemput penumpang. kalo gatau jalan jangan sotau ke jalan yang ga di arahin maps, ikutin aja arahan maps nya.",1
"aplikasi ojol gajelas, gabisa dibandingin sm yg ijo ijo...maps ga jelas, driver juga jauh bgt",1
pelayan Maxim Sagat bagus untuk perjalanan,4
"maxime bagus sebenernya,cuma kekurang untuk order mobil jika jarak tidak terlalu jauh suka gak dapet,padahal kita order mobil Karna posisi hujan deras dan untuk cashpro untuk update sisa saldo dan isinya tidak pas, waktu saya order lihat cashpro masih sama tak taunya pas order dan sampai tujuan ternyata di alihkan ke tunai Karna saldo gak cukup, untung maximnya masih bisa via TF, tapi itu sangat repot untuk kita yang di kejar waktu,atau tidak bawa uang",5
penipuan ya ni apk????!!!! isi saldonya napa lana bgt masuknya anj😭😭,1
"susah banget nyari driver pagi pagi, udah mau berangkat sekolah gajadi gara gara gadapet driver, bener bener kecewa jelek banget",1
"driver nya pada lama,saya jadi telat masuk sekolah",1
ga bagus amat si,4
"sudah update jadi ampas ni aplikasi, loading lama banget padahal sinyal bagus, belum lagi driver driver yang gk beres",1
"gk sperti grab, gesit dan jemput sesuai alamat.semahal mahalnya grab tapi kualitasnya ok banget..kadang sya order Maxim kita sdh tunggu lama,baru orderan kita diterima eh malah di cancelnya,Klo nda Niat jdi driver GK ush.. murah tapi kualitas nol..saking kesalnya ku hapus ini aplikasi Maxim skrg pake grab.apa² pake grab, krna sejatinya grab tdk menyusahkan dan GK lemot..kadang pake Maxim lain alamat lain tmpt Jmput, malah drivernya marah²...enak grab dimana kita pesan disitu langsung jmput...",1
ojol nya pada kasar,1
"penjemputan lambat,dan alamat dlam Maxim tidak lengkap",2
Mempermudah urusan transportasi,5
good joob,5
armada kurang..kalo malam susah dapatnya itupun kalo kena posisi driver jauh,3
cocok ngkos murah meriah,5
murah meruntuhkan aplikasi yg lain,1
untuk aplikasi sdh bagus cmn ewaletnya kurang memadai untuk transaksi.coba pake dana ato ovo pasti banyak yg menggunakan nya,1
bagus sekali drivernya ramah ramah,5
semua driver pencabul handalllll dari dulu sampe sekarang masih sama aja Maxim kontollll,1
aman,4
"jelek ,,, sangat lamban utk mendapatkan mobil",1
pelayanan cukup buruk,1
sampah nunggu kendaraan aja sampai lama dan gak ad yg mau ambil orderan lgi,1
lumayan murah,4
"APLIKASI ANJINGGGG, GW TOP UP 500 RIBU DUIT GW HANGUS BEGITU SAJA. MANA CS NYA GABISA D HUBUNGI !!!!!!",1
Bagus,5
ok,5
susah kali daftar maxim ...,1
sangat buruk,1
